SOFA3Y0003,Living Room,,,,,,,Living Room Furniture,Sofas 3 Seater,Barcelona York,,93,210,98,H93 W210 D98,Vinyl,Black,Barcelona Sofa,"Faux leather three seater sofa | Solid wood frame FSC Certified | 80% PVC 20% Cotton | Fire resistant foam (CMHR) | Stain resistant vinyl covering | Stitched seams | Foam filled fixed seat cushion and removable rebound fibre filled back cushion | We recommend to clean with a damp sponge and vacuum with a soft brush | Complies to EN 12520:2015 for strength, durability and safety of seating",cara_3seater,cara_3seater2,,Special,Bentincks ,Essential, £120.00 ,75, £210.00 ,10-15 days,Assembled,DFF301BLSDID,£217.80,1 Year Warranty
SOFA3Y0004,Living Room,,,,,,,Living Room Furniture,Sofas 3 Seater,Barcelona York,,93,210,98,H93 W210 D98,Vinyl,Brown,Barcelona Sofa,"Faux leather three seater sofa | Solid wood frame FSC Certified | 80% PVC 20% Cotton | Fire resistant foam (CMHR) | Stain resistant vinyl covering | Stitched seams | Foam filled fixed seat cushion and removable rebound fibre filled back cushion | We recommend to clean with a damp sponge and vacuum with a soft brush | Complies to EN 12520:2015 for strength, durability and safety of seating",cara_3seater1br,cara_3seater2br,,Special,Bentincks ,Essential, £120.00 ,75, £210.00 ,10-15 days,Assembled,DFF0301BRSDID,£217.80,1 Year Warranty
BEDSID0006,Bedroom,,,,,,,Bedroom Furniture,Bedside Table 1 drawer,Marseille,,59,45,46,,Wood,Maple,Marseille Bedside 1 Drawer,"Fully assembled bedside table | Single drawer unit | Made of MFC and MDF | Joints are glued, doweled and corner braced | Metal drawer sides with solid base and back panel | Metal bow handle | Made in the UK",MARSEILLE bedside cabinet 11 1,MARSEILLE bedside cabinet 11 2,MARSEILLE bedside cabinet 11 3,Stock,Hughes/Bentincks,Essential, £30.00 ,75, £52.50 ,,Assembled,DFF0010SDID,£34.17,1 Year Warranty
CHEST40005,Bedroom,,,,,,,Bedroom Furniture,Chests of  4 Drawers,Marseille,,84.5,78,46,,Wood,Maple,Marseille Chest of 4 Drawers,"Fully assembled 4 drawer chest | Two shallow and two deep drawers | Made of MFC and MDF wood effect/laminate/veneer | Joints are glued, doweled and corner braced | Metal drawer sides with solid base and back panel | Metal bow handle | Complies with BS4875 Part7:2006 Domestic and contract storage furniture; Performance Requirement Level 4 and EN14749:2016 Domestic and kitchen storage units | Made in the UK",MARSEILLE 4 drawer chest 34 3,MARSEILLE 4 drawer chest 34 4,,Stock,Hughes/Bentincks,Essential, £78.70 ,75, £137.73 ,,Assembled,DFF0015SDID,£98.56,1 Year Warranty
CHEST50004,Bedroom,,,,,,,Bedroom Furniture,Chests of  5 Drawers,Marseille,,105,78,46,,Wood,Maple,Marseille Chest of 5 Drawers,"Fully assembled 5 drawer chest | Two shallow and three deep drawers | Made of MFC and MDF wood effect/laminate/veneer | Joints are glued, doweled and corner braced | Metal drawer sides with solid base and back panel | Metal bow handle | Complies with BS4875 Part7:2006 Domestic and contract storage furniture; Performance Requirement Level 4 and EN14749:2016 Domestic and kitchen storage units | Made in the UK",MARSEILLE 5 drawer chest 35 1,MARSEILLE 5 drawer chest 35 2,,Stock,Hughes/Bentincks,Essential, £85.00 ,75, £148.75 ,,Assembled,DFF0016SDID,£106.53,1 Year Warranty
DESKWD0001,Home Office,Living Room,Bedroom,,,,,Home Office Furniture,Desk,Marseille,,72,100,50,,Wood,Maple,Marseille Desk,Fully assembled desk |Simple style desk | Made of MFC and MDF | Complies with BS4875 Part7:2006 Domestic and contract storage furniture; Performance Requirement Level 4 and EN14749:2016 Domestic and kitchen storage units | Made in the UK,supplier unable to photo - no stock,,,Stock,Hughes,Essential, £42.86 ,75, £75.01 ,,Assembled,DESKWD0001,£75.00,1 Year Warranty
HEADBD0006,Bedroom,,,,,,,Bedroom Furniture,Headboards Single,Marseille,,30,92,1.5,,Wood,Maple,Marseille Headboard Single,Single headboard | Made of MDF | Made in the UK,MARSEILLE HEADBOARD 1,MARSEILLE HEADBOARD 2,,Stock,Hughes,Essential, £8.95 ,75, £15.66 ,,Assembled,DFF0036SDID,£11.99,1 Year Warranty
 ,Bedroom,,,,,,,Bedroom Furniture,Headboards Double,Marseille,,30,137.5,1.5,,Wood,Maple,Marseille Headboard Double,Double headboard | Made of MDF | Made in the UK,supplier unable to photo - no stock,,,Stock,Hughes,Essential, £12.30 ,75, £21.53 ,,Assembled,DFF0035SDID,£15.04,1 Year Warranty
ROBESC0002,Bedroom,,,,,,,Bedroom Furniture,Wardrobes Combi,Marseille,,186,76,48,,Wood,Maple,Marseille Wardrobe Combi,"Fully assembled 2 door 3 drawer combination wardrobe | Made of MFC and MDF | Joints are glued, doweled and corner braced | Metal drawer sides with solid base and back panel | Metal bow handle | 165° concealed hinges | Made in the UK",MARSEILLE combi wardrobe 533 1,MARSEILLE combi wardrobe 533 2,MARSEILLE combi wardrobe open 533 4,Stock,Hughes/Bentincks,Essential, £113.00 ,75, £197.75 ,,Assembled,DFF0055SDID,£157.00,1 Year Warranty
ROBESD0001,Bedroom,,,,,,,Bedroom Furniture,Wardrobes Double,Marseille,,186,76,48,,Wood,Maple,Marseille Wardrobe Double,"Fully assembled double wardrobe | Made of MFC and MDF | Joints are glued, doweled and corner braced | Metal drawer sides with solid base and back panel | Metal bow handle | 165° concealed hinges | Made in the UK",MARSEILLE double wardrobe 530 1,MARSEILLE double wardrobe 530 2,,Stock,Hughes/Bentincks,Essential, £91.15 ,75, £159.51 ,,Assembled,DFF0057SDI,£122.00,1 Year Warranty
ROBESS0001,Bedroom,,,,,,,Bedroom Furniture,Wardrobes Single,Marseille,,186,58,48,,Wood,Maple,Marseille Wardrobe Single,"Fully assembled single wardrobe | Made of MFC and MDF | Joints are glued, doweled and corner braced | Metal drawer sides with solid base and back panel | Metal bow handle | 165° concealed hinges | Made in the UK",MARSEILLE single wardrobe 524 1,MARSEILLE single wardrobe 524 3,Marseilles wardrobe,Stock,Hughes/Bentincks,Essential, £71.35 ,75, £124.86 ,,Assembled,DFF0056SDID,£94.38,1 Year Warranty
BEDBAS0001,Bedroom,,,,,,,Bedroom Furniture,Bed Bases Single,Diana S5,190,35.5,90,,,Wood/Fabric,White/Blue,Diana Crib 5 Base,"Bed base to pair with our Single Diana Mattress | Polyester Viscose covering | Platform top, non-sprung base | Timber frame construction from sustainable sources; meets FSC/PEFC standards |The Diana bed base adheres to UK Crib 5 flammability regulations | Castors provided for ease of movement |Made in the UK ",candy blue base RT.jpg,candy blue detail.jpg,,Stock,Highgrove,Essential, £19.50 ,75, £34.13 ,,Assembled,BEDBAS0001,£43.20,1 Year Warranty
BEDBAS0003,Bedroom,,,,,,,Bedroom Furniture,Bed Frames Wood Single,Torino,202,98.5,83.5,,,Wood,Pine,Torino Wooden Bed Frame Single,Solid pine bed frame | Straight spindle headboard with low foot end | Height to Headboard 83.5cm | Height to Footboard 48cm | Slatted base design | Self assembly required,Torino Single,,,Stock,Heartlands,Essential, £42.00 ,75, £73.50 ,,Assembled,BEDBAS0003,£65.60,1 Year Warranty
BEDBAS0004,Bedroom,,,,,,,Bedroom Furniture,Bed Frames Metal Single,Leanne,201.3,92.5,81.7,,,Metal,Silver,Leanne Metal Bed Frame Single,Modern design metal bed frame | Metal bar base for extra strength with additional centre legs on side rails for durability | Height to Headboard 81.7cm | Height to Footboard 48.7cm | Self assembly required,Leanne - with matt,,,Stock,Heartlands,Essential, £29.00 ,75, £50.75 ,,Assembled,BEDBAS0004,£44.64,1 Year Warranty
BEDBAS0005,Bedroom,,,,,,,Bedroom Furniture,Bed Bases Pineking Single,Pineking Ortho,190,35.5,90,,,Wood/Fabric,Cream,Pine King Standard Orthopaedic Bed Base - Single,Orthopaedic Mattress | Medium Support | Hand Tufted | Luxury fillings | Comfort fabric covering 100% Cotton? | The PineKing Orthopaedic is for domestic use and conforms to BS7177 low hazard safety regulations | Please turn and rotate mattresses regularly | Made in the UK,turin ortho 1.jpg,,,Stock,Highgrove,Essential, £40.00 ,75, £70.00 ,,Assembled,BEDBAS0005,£102.40,1 Year Warranty
BEDBAS0006,Bedroom,,,,,,,Bedroom Furniture,Bed Bases Double,Diana S5,190,35.5,135,,,Wood/Fabric,White/Blue,Diana Bed Base - Double (contract crib 5),"Bed base to pair with our Double Diana Mattress | Polyester Viscose covering | Platform top, non-sprung base | Timber frame construction from sustainable sources; meets FSC/PEFC standards |The Diana bed base adheres to UK Crib 5 flammability regulations | Double bed base is split for ease of delivery and installation | Castors provided for ease of movement | Made in the UK ",candy blue double base RT.jpg,candy blue double detail.jpg,,Stock,Highgrove,Essential, £29.00 ,75, £50.75 ,,Assembled,DFF0024SDID,£96.03,1 Year Warranty
BEDBAS0009,Bedroom,,,,,,,Bedroom Furniture,Bed Frames Metal Double,Leanne,185,89,135,,,Metal,Silver,Leanne Bed Frame Metal - Double,Modern design metal bed frame | Metal bar base for extra strength with additional centre legs on side rails for durability | Headboard Height 89cm | Footboard Height 54cm | Self assembly required,leanne double.jpg,,,Stock,Heartlands,Essential, £41.00 ,75, £71.75 ,,Assembled,BEDBAS0009,£73.78,1 Year Warranty
BEDBAS0011,Bedroom,,,,,,,Bedroom Furniture,Bed Base Double,Neptune source 7,190,35.5,135,,,Wood/Breathable Waterproof Fabric,Blue,Neptune Bed Base - Double (contract crib 7),"Bed base to pair with our Double Neptune Mattress | Breathable Waterproof covering | Platform top, non-sprung base | Timber frame construction from sustainable sources; meets FSC/PEFC standards |The Neptune bed base adheres to UK Crib 7 flammability regulations | Double bed base is split for east of delivery and installation | Castors provided for ease of movement | Made in the UK",maestro double base RT.jpg,maestro double detail.jpg,,Stock,Highgrove,Essential, £41.00 ,75, £71.75 ,,Assembled,DFF0021SDID,£147.98,1 Year Warranty
BEDBAS0012,Bedroom,,,,,,,Bedroom Furniture,Bed Bases Single,Neptune source 7,190,35.5,90,,,Wood/Breathable Waterproof Fabric,Blue,Neptune Bed Base - Single (contract crib 7),"Bed base to pair with our Single Neptune Mattress | Breathable Waterproof covering | Platform top, non-sprung base | Timber frame construction from sustainable sources; meets FSC/PEFC standards |The Neptune bed base adheres to UK Crib 7 flammability regulations | Castors provided for ease of movement | Made in the UK",maestro base RT.jpg,maestro detail.jpg,,Stock,Highgrove,Essential, £30.50 ,75, £53.38 ,,Assembled,BEDBAS0012,£49.46,1 Year Warranty
BEDBAS0013,Bedroom,,,,,,,Bedroom Furniture,Bed Frame Wood Double,Torino,200.7,83.9,149.9,,,Wood,Pine,Torino Wooden Bed Frame - Double,Solid pine bed frame | Straight spindle headboard with low foot end | Headboard Height 83.9cm | Footboard Height 48.3cm | Slatted base design | Self assembly required,Torino-,,,Stock,Heartlands,Essential, £55.00 ,75, £96.25 ,,Assembled,BEDBAS0013,£85.01,1 Year Warranty
BEDBAS0014,Bedroom,,,,,,,Bedroom Furniture,Bed Bases King,Diana S5,200,35.5,150,,,Wood/Fabric,White/Blue,Diana Bed Base - King (contract crib 5),"Bed base to pair with our King Diana Mattress | Polyester Viscose covering | Platform top, non-sprung base | Timber frame construction from sustainable sources; meets FSC/PEFC standards |The Diana bed base adheres to UK Crib 5 flammability regulations | King bed base is split for ease of delivery and installation |  Castors provided for ease of movement | Made in the UK ",candy blue double base RT.jpg,candy blue double detail.jpg,,Special,Highgrove,Essential, £44.00 ,75, £77.00 ,6-10 days,Assembled,BEDBAS0014,£84.80,1 Year Warranty
BEDBAS0016,Bedroom,,,,,,,Bedroom Furniture,Bed Bases Pineking King,Pineking Ortho,200,35.5,150,,,Wood/Fabric,Cream,Pine King Standard Orthopaedic Bed Base - King,Bed base to pair with our PineKing Orthopaedic Mattress | Comfort fabric covering polyester/polypropylene mix | Softwood frame construction from sustainable sources |Black castors for ease of movement | The King base splits for ease of delivery and installation and is joined in situ with linking bars | The PineKing Orthopaedic is for domestic use and conforms to BS7177 low hazard safety regulations | Made in the UK,requested,,,Special,Highgrove,Essential, £70.00 ,75, £122.50 ,6-10 days,Assembled,BEDBAS0016,£115.49,1 Year Warranty
BEDBAS0024,Bedroom,,,,,,,Bedroom Furniture,Bed Bases Verona King,Verona,200,35.5,150,,,Wood/Fabric,Cream,Verona Bed Base - King,Bed base to pair with our King Verona Mattress | Polyester/Polypropylene covering | Softwood frame construction from sustainable sources | Frame is a firm platform top construction | The King base splits for ease of delivery and installation and is joined in situ with linking bars | The Verona is for domestic use | Made in the UK,requested,,,Special,Highgrove,Essential, £60.00 ,75, £105.00 ,6-10 days,Assembled,no sales code,£105.00,1 Year Warranty
BEDBAS0019,Bedroom,,,,,,,Bedroom Furniture,Bed Bases S7 Single,Victory S7,190,35.5,90,,,Wood/PVC Waterproof Fabric,Blue Stripe,Victory Waterproof PVC Bed Base - Single (contract crib 7),"Bed base to pair with our Single Victory Mattress | PVC Waterproof covering | Platform top, non-sprung base | Timber frame construction from sustainable sources; meets FSC/PEFC standards | The Victory bed base adheres to UK Crib 7 flammability regulations | Castors provided for ease of movement | Made in the UK",majestic single base RT.jpg,majestic single detail.jpg,,Stock,Highgrove,Essential, £30.50 ,75, £53.38 ,,Assembled,BEDBAS0019,£46.25,1 Year Warranty
BEDBAS0020,Bedroom,,,,,,,Bedroom Furniture,Bed Bases S7 Double,Victory S7,190,35.5,135,,,Wood/PVC Waterproof Fabric,Blue Stripe,Victory Waterproof PVC Bed Base - Double (contract crib 7),"Bed base to pair with our Double Victory Mattress | PVC Waterproof covering | Platform top, non-sprung base | Timber frame construction from sustainable sources; meets FSC/PEFC standards | The Victory bed base adheres to UK Crib 7 flammability regulations | Double bed base is split for ease of delivery and installation | Castors provided for ease of movement | Made in the UK",majestic double base RT.jpg,majestic double detail.jpg,,Stock,Highgrove,Essential, £41.00 ,75, £71.75 ,,Assembled,BEDBAS0020,£64.16,1 Year Warranty
BUNKBE0002,Bedroom,,,,,,,Bedroom Furniture,Bunk Beds,Milano / Other,200.7,152.4,97.8,,,Wood,Pine,Milano Wood Bunk Beds,A traditionally styled pine bunk bed  | Classic spindle detail in the headboard and footboard | Top bunk has a safety rail and comes with a ladder for easy access | Can be split into two beds | Self assembly,Milano Light Antique,,,Stock,Heartlands,Essential, £100.00 ,75, £175.00 ,,Assembled,DFF0012SDID,£129.98,1 Year Warranty
FOLDIN0001,Bedroom,,,,,,,Bedroom Furniture,Folding Bed with Mattress,Copenhagen,150,34,80,,,Metal,Black,Copenhagen Folding Bed with Mattress,Folding metal bed frame with mattress | Black tubular steel frame | Slatted base for added comfort | Easy folding action | Compact for storage | Folded dimensions H940 W800 D150 mm,copenhagen open,copenhagenn closed standing,copenhagen BED FLAT,Stock,Heartlands,Essential, £45.00 ,75, £78.75 ,,Assembled,FOLDIN0001,£72.72,1 Year Warranty
BEDSET0004,Bedroom,,,,,,,Bedroom Furniture,ZIP AND LINK 6' Verona Super King,Verona,200,53.9,180,,,Polyester/Polypropylene,Cream,Verona Zip & Link Super King Bed Base & Mattress,The Verona mattress is an exceptional value micro-quilted mattress | High quality woven damask covering - 52% Polypropylene 48% Polyester | Deep layers of surface upholstery provide luxurious comfort | Traditional 13.5 gauge Bonnell spring ensures correct underlying support | Sleep both sides to maximise performance |  The Verona bed base is a fully upholstered softwood frame construction built from sustainable sources | Firm platform top construction | Castors for ease of movement | Base is split for ease of delivery and installation and is joined in situ by linking bars,requested,,,Special,Highgrove,Essential, £234.00 ,75, £409.50 ,6-10 days,Assembled,no sales code,£351.00,1 Year Warranty
MATTRE0003,Bedroom,,,,,,,Bedroom Furniture,Mattresses Diana S5 Single ,Diana S5,190,18,90,,,Polyester/Viscose,White/Blue,Diana Mattress - Single (contract crib 5),Entry level spring interior mattress | Bonnell Spring Unit | Light Quilted | Polyester Viscose covering | The Diana is a safety compliance mattress that is fire tested to Crib 5 specifications and strict adherence to BS7177 medium hazard safety regulations | Please turn and rotate mattress regularly |Made in the UK ,candy blue detail.jpg,candy blue RT.jpg,,Stock,Highgrove,Essential, £27.50 ,75, £48.13 ,,Assembled,DFF0052SDID,£34.64,1 Year Warranty
MATTRE0004,Bedroom,,,,,,,Bedroom Furniture,Mattresses Victory S5 Single,Victory S5,190,19,90,,,PVC Waterproof,Blue Stripe,Victory Waterproof PVC Mattress - Single (contract crib 5),Spring interior mattress | Bonnell Spring Unit | PVC Waterproof covering |  The Victory is a safety compliance mattress that is fire tested to Crib 5 specifications and strict adherence to BS7177 high hazard safety regulations | Please turn and rotate mattress regularly | Made in the UK,majestic single RT.jpg,majestic single detail.jpg,,Stock,Highgrove,Essential, £46.50 ,75, £81.38 ,,Assembled,DFF0066SDID,£71.53,1 Year Warranty
MATTRE0005,Bedroom,,,,,,,Bedroom Furniture,Mattresses Orthopaedic/Pineking Double,Pineking Ortho,190,23,135,,,Cotton,Cream,Pine King Standard Orthopaedic Mattress - Double,Orthopaedic Mattress | Medium Support | Hand Tufted | Luxury fillings | Comfort fabric covering 100% Cotton? | The PineKing Orthopaedic is for domestic use and conforms to BS7177 low hazard safety regulations | Please turn and rotate mattresses regularly | Made in the UK,requested,,,Special,Highgrove,Essential, £65.00 ,75, £113.75 ,6-10 days,Assembled,DFF0065SDID,£103.00,1 Year Warranty
MATTRE0008,Bedroom,,,,,,,Bedroom Furniture,Mattresses Diana S5 Double,Diana S5,190,18,135,,,Polyester/Viscose,White/Blue,Diana Mattress - Double (contract crib 5),Entry level spring interior mattress | Bonnell Spring Unit | Light Quilted | Polyester Viscose covering | The Diana is a safety compliance mattress that is fire tested to Crib 5 specifications and strict adherence to BS7177 medium hazard safety regulations | Please turn and rotate mattress regularly |Made in the UK ,candy blue double detail.jpg,candy blue double RT.jpg,,Stock,Highgrove,Essential, £40.00 ,75, £70.00 ,,Assembled,DFF0033SDID,£56.76,1 Year Warranty
MATTRE0010,Bedroom,,,,,,,Bedroom Furniture,Mattresses Orthopaedic/Pineking Single,Pineking Ortho,190,23,90,,,Cotton,Cream,Pine King Standard Orthopaedic Mattress - Single,Bed base to pair with our PineKing Orthopaedic Mattress | Comfort fabric covering polyester/polypropylene mix | Softwood frame construction from sustainable sources |Black castors for ease of movement | The Double base splits for ease of delivery and installation and is joined in situ with linking bars | The PineKing Orthopaedic is for domestic use and conforms to BS7177 low hazard safety regulations | Made in the UK,turin ortho 2.jpg,turin ortho 1.jpg,,Stock,Highgrove,Essential, £55.00 ,75, £96.25 ,,Assembled,DFF0064SDID,£75.00,1 Year Warranty
MATTRE0011,Bedroom,,,,,,,Bedroom Furniture,Mattresses Orthopaedic/Pineking King,Pineking Ortho,200,23,150,,,Cotton,Cream,Pine King Standard Orthopaedic Mattress - King,Orthopaedic Mattress | Medium Support | Hand Tufted | Luxury fillings | Comfort fabric covering 100% Cotton? | The PineKing Orthopaedic is for domestic use and conforms to BS7177 low hazard safety regulations | Please turn and rotate mattresses regularly | Made in the UK,requested,,,Special,Highgrove,Essential, £80.00 ,75, £140.00 ,6-10 days,Assembled,MATTRE0011,£193.20,1 Year Warranty
MATTRE0012,Bedroom,,,,,,,Bedroom Furniture,Mattresses Diana S5 King,Diana S5,200,18,150,,,Polyester/Viscose,White/Blue,Diana Mattress - King (contract crib 5),Entry level spring interior mattress | Bonnell Spring Unit | Light Quilted | Polyester Viscose covering | The Diane is a safety compliance mattress that is fire tested to Crib 5 specifications and strict adherence to BS7177 medium hazard safety regulations | Please turn and rotate mattress regularly |Made in the UK ,candy blue double detail.jpg,candy blue double RT.jpg,,Special,Highgrove,Essential, £52.00 ,75, £91.00 ,6-10 days,Assembled,MATTRE0012,£112.70,1 Year Warranty
MATTRE0013,Bedroom,,,,,,,Bedroom Furniture,Mattresses Neptune source 7 Single,Neptune source 7,190,18,90,,,Breathable Waterproof,Blue,Neptune Mattress - Single (contract crib 7),Spring interior mattress | Bonnell Spring Unit | Breathable Waterproof covering |  The Neptune is a safety compliance mattress that is fire tested to Crib 7 specifications and strict adherence to BS7177 high hazard safety regulations | Please turn and rotate mattress regularly |Made in the UK ,maestro detail.jpg,maestro RT.jpg,,Stock,Highgrove,Essential, £46.50 ,75, £81.38 ,,Assembled,DFF0053SDID,£71.53,1 Year Warranty
MATTRE0014,Bedroom,,,,,,,Bedroom Furniture,Mattresses Neptune source 7 Double,Neptune source 7,190,18,135,,,Breathable Waterproof,Blue,Neptune Mattress - Double (contract crib 7),Spring interior mattress | Bonnell Spring Unit | Breathable Waterproof covering |  The Neptune is a safety compliance mattress that is fire tested to Crib 7 specifications and strict adherence to BS7177 high hazard safety regulations | Please turn and rotate mattress regularly |Made in the UK ,maestro double RT.jpg,maestro double detail.jpg,,Stock,Highgrove,Essential, £61.50 ,75, £107.63 ,,Assembled,DFF0034SDID,£91.50,1 Year Warranty
MATTRE0018,Bedroom,,,,,,,Bedroom Furniture,Mattresses Victory S7 Single,Victory S7,190,18,90,,,PVC Waterproof,Blue Stripe,Victory Waterproof PVC Mattress - Single (contract crib 5),Spring interior mattress | Bonnell Spring Unit | PVC Waterproof covering |  The Victory is a safety compliance mattress that is fire tested to Crib 7 specifications and strict adherence to BS7177 high hazard safety regulations | Please turn and rotate mattress regularly | Made in the UK,majestic single RT.jpg,majestic single detail.jpg,,Stock,Highgrove,Essential, £46.50 ,75, £81.38 ,,Assembled,DFF0066SDID,£71.53,1 Year Warranty
MATTRE0019,Bedroom,,,,,,,Bedroom Furniture,Mattresses Victory S7 Double,Victory S7,190,18,135,,,PVC Waterproof,Blue Stripe,Victory Waterproof PVC Mattress - Double (contract crib 7),Spring interior mattress | Bonnell Spring Unit | PVC Waterproof covering |  The Victory is a safety compliance mattress that is fire tested to Crib 7 specifications and strict adherence to BS7177 high hazard safety regulations | Please turn and rotate mattress regularly | Made in the UK,majestic RT.jpg,majestic double detail.jpg,,Stock,Highgrove,Essential, £61.50 ,75, £107.63 ,,Assembled,DFF0067SDID,£91.50,1 Year Warranty
MATTRE0024,Bedroom,,,,,,,Bedroom Furniture,Mattresses Verona King,Verona,200,18,150,,,Polyester/Polypropylene,Cream,Verona Mattress - King,The Verona mattress is an exceptional value micro-quilted mattress | High quality woven damask covering - 52% Polypropylene 48% Polyester | Deep layers of surface upholstery provide luxurious comfort | Traditional 13.5 gauge Bonnell spring ensures correct underlying support | Sleep both sides to maximise performance ,requested,,,special,Highgrove,Essential, £60.00 ,75, £105.00 ,6-10 days,Assembled,no sales code,£105.00,1 Year Warranty
COOKER0001,Kitchen,,,,,,,Kitchen Appliances,Electric Cooker Single Cavity,Statesman,,90,50,60,,Metal,White,Electric Single Cavity Cooker,"Double glazed oven door| Closed door grilling | 4 Solid hotplates (2 x 1Kw, 2 x 1.5Kw) | Grill element power 1.5Kw | 1 Oven shelf | 1 Deep tray, Oven capacity 54 litres |",SE50WH_B,,,Stock,Pik-a-Pak,Essential, £84.00 ,75, £147.00 ,,Assembled,DFF0093SDID,£155.52,2 Years Warranty
COOKER0004,Kitchen,,,,,,,Kitchen Appliances,Gas Cooker Double Cavity,Montpellier,,85,50,60,,Metal,White,Gas Double Cavity Cooker,"Gas Cooker | Double Cavity | White | Easy clean, double glazed, interior light | Main oven two shelves.  Second oven one shelf. Four gas burners | Grill compartment and oven compartment | Flame Failure Device | Complies with BS EN 30-1 & 2.",BDG581W-front.jpg,,,Stock,D.A.D,Essential, £169.00 ,75, £295.75 ,,Assembled,DFF0133SDID,£308.00,2 Years Warranty
COOKER0005,Kitchen,,,,,,,Kitchen Appliances,Table Top Cookers 45 Litre,Igenix,,38,55.5,40,,Metal,White,Mini Oven with 2 Hotplates 26 Ltr,"Electronic compact oven suitable for traditional roasting, baking and grilling | 1000W / 600W Thermostatically double hotplate | 45 Litre capacity | Oven thermostatic 100-230 degrees C | 1500W Oven | Chrome handles |Includes tray with handle and wire shelf | Non stick coated aluminium chamber |Steel heating elements | Oven and hot plate can work simultaneously |",IG7126,,,Stock,Pik-a-Pak,Essential, £69.99 ,75, £122.48 ,,Assembled,COOKER0005,£104.25,2 Years Warranty
COOKER0006,Kitchen,,,,,,,Kitchen Appliances,Table Top Cookers 26 Litre,Igenix,,33.6,48.8,34.3,,Metal,White,Mini Oven with 2 Hotplates 46 Ltr,"Electronic compact oven suitable for traditional roasting, baking and grilling | 1000W Thermostatically double hotplate | 26 Litre capacity | Oven thermostatic 100-230 degrees C | 1600W Oven | Chrome handles |Includes tray with handle and wire shelf | Non stick coated aluminium chamber |Steel heating elements | Oven and hot plate can work simultaneously |",IG7145,,,Stock,Pik-a-Pak,Essential, £46.86 ,75, £82.01 ,,Assembled,COOKER0006,£75.17,2 Years Warranty
DISHWA0001,Kitchen,,,,,,,Kitchen Appliances,Dishwashers,Indesit/Montpellier,,85,60,60,,Metal,White,Dishwasher 60cm,12 Place Settings | 4 Temperatures | 5 Programmes | A++ Energy |,Dishwashing/Freestanding/Full size/DW1254P-1,,,Stock,D.A.D/Indesit,Essential, £155.00 ,75, £271.25 ,,Assembled,DFF0129SDID,£204.60,2 Years Warranty
FRIDGE0001,Kitchen,,,,,,,Kitchen Appliances,Fridge Undercounter with Icebox,Igenix,,85,55.5,60,,Metal,White,Under Counter Fridge with Ice Box,3 Star freezer compartment | 1 x Adjustable glass shelf | Large capacity salad draw | Reversible door | Manual defrost | Energy rating A+ |,IG348R,,,Stock,Pik-a-Pak,Essential, £69.00 ,75, £120.75 ,,Assembled,DFF0097SDID,£109.00,2 Years Warranty
FRIDGE0003,Kitchen,,,,,,,Kitchen Appliances,Fridges Table Top,Igenix,,51,44,47,,Metal,White,Counter top fridge,A+ energy rating | Reversible door | Freezer box compartment | 1 Wire shelf & 2 balcony shelves | Mechanical temperature control | Energy consumption 110kWh/year | Noise level 41db | Total gross capacity 47 litre | Total net capacity 42 litre | ,IG3711_3,,,Stock,Pik-a-Pak,Essential, £59.95 ,75, £104.91 ,,Assembled,FRIDGE0003,£112.23,2 Years Warranty
FRIDGE0004,Kitchen,,,,,,,Kitchen Appliances,Fridges Under counter Larder,Igenix,,85.1,48,45,,Metal,White,Under Counter Fridge,A+ Energy rating | 2 Glass shelves | Crystal salad crisper with glass cover |2 Door balcony shelves |Internal light | Reversible door | Adjustable thermostat | Fridge net capacity 92 litres | Energy consumption 110KWH/year | CFC/HFC free | ,IG3960,,,Stock,Pik-a-Pak,Essential, £78.00 ,75, £136.50 ,,Assembled,FRIDGE0004,£140.85,2 Years Warranty
FRIFRE0001,Kitchen,,,,,,,Kitchen Appliances,Fridge Freezers Half/half,Fridgemaster/Statesman,,150,55.5,60,,Metal,White,Fridge Freezer,50cm Freestanding Fridge Freezer | A+ Energy rating |Gross volume 182 litres | Fridge gross 120 litres | Freezer gross 62 litre | Reversible door |,F1420APW_d,,,Stock,Pik-a-Pak/Hisense,Essential, £109.00 ,75, £190.75 ,,Assembled,DFF0098SDID,£168.00,2 Years Warranty
HOBAPP0001,Kitchen,,,,,,,Kitchen Appliances,Electric Hobs,Statesman,,7.5,58,55,,Metal,White,Electric Hob,"60cm Electric hob | Side knob control | 4 Heat zones 2 Large 1.55kw, 2 small 1kw |",ESH60WH,,,Stock,Pik-a-Pak,Essential, £58.00 ,75, £101.50 ,,Assembled,DFF0131SDID,£97.20,2 Years Warranty
HOBAPP0002,Kitchen,,,,,,,Kitchen Appliances,Gas Hobs,Statesman,,9.5,59,50,,Metal,White,Gas Hob,"Gas Hob | White | Four burner - two medium burners, one large and one simmer | Side controls | Easy clean enamel pan supports | Flame failure device | Mains Ignition | Width 600mm | Complies with BS EN 30-1 & 2",F100511 PAA62I(WH) 1,F100511 PAA62I(WH) 3,F100511 PAA62I(WH) 4,Stock,D.A.D/Indesit,Essential, £58.00 ,75, £101.50 ,,Assembled,DFF0134SDID,£161.24,2 Years Warranty
